name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
Mecklenburger Hof,,Mecklenburg-Vorpommern,229.45,3h 49m,53.3344175,13.4377277,,hotel,,,Yes
Landhaus Stöcker,Feldberger Seenlandschaft,Mecklenburg-Vorpommern,229.54,3h 49m,53.3368054,13.4395519,"Strelitzer Straße, 8, 17258, Feldberger Seenlandschaft",hotel,,https://www.landhaus-stoecker.de/,Yes
Schullandheim Gützkow,Gützkow,Mecklenburg-Vorpommern,229.54,3h 49m,53.9368001,13.4226877,"Zum Hasenberg, 1, 17506, Gützkow",guest_house,,https://www.hasenberg-guetzkow.de/,Yes
Haus Seenland,Feldberger Seenlandschaft,Mecklenburg-Vorpommern,229.57,3h 49m,53.3362768,13.4399791,"Strelitzer Straße, 4, 17258, Feldberger Seenlandschaft",guest_house,,https://www.haus-seenland.de/,Yes
Bürgerhaus Gützkow,Gützkow,Mecklenburg-Vorpommern,229.57,3h 49m,53.9368342,13.4231471,"Zum Hasenberg, 1, 17506, Gützkow",guest_house,,https://www.hasenberg-guetzkow.de/,Yes
Hotel Adler,Greifswald,Mecklenburg-Vorpommern,229.6,3h 49m,54.0965359,13.3678146,"Hans-Fallada-Straße, 4, 17489, Greifswald",hotel,,https://www.hotel-adler-garni.de/,Yes
Pension Liederhof,Hann. Münden,Niedersachsen,229.64,3h 49m,51.5012222,9.6103889,"Trift, 24, 34346, Hann. Münden",guest_house,,http://www.liederhof-hemeln.de/,Yes
Pfitzner,,Mecklenburg-Vorpommern,229.7,3h 49m,53.3380285,13.4423225,,guest_house,,,Yes
Gästehaus am Weser-Radweg Hemeln,,Niedersachsen,229.72,3h 49m,51.5007559,9.6058848,,guest_house,,,Yes
VCH-Hotel Greifswald,Greifswald,Mecklenburg-Vorpommern,229.72,3h 49m,54.0793484,13.3767714,"Wilhelm-Holtz-Straße, 5-8, 17489, Greifswald",hotel,3,https://www.vchhotel-greifswald.de/,Yes
Kronprinz,Greifswald,Mecklenburg-Vorpommern,229.96,3h 49m,54.096049,13.37372,"Lange Straße, 22, 17489, Greifswald",hotel,3,,Yes
Hotel am Dom,Greifswald,Mecklenburg-Vorpommern,230.1,3h 50m,54.0960834,13.3758234,"Lange Straße, 44, 17489, Greifswald",hotel,3,https://www.greifswald.m-vp.de/hotels/,Yes
Gut Üselitz,Poseritz,Mecklenburg-Vorpommern,230.13,3h 50m,54.2670691,13.2907526,"Üselitz, 2, 18574, Poseritz",guest_house,,https://buchen.ruegen.de/,Yes
Rügen Surfhostel,,Mecklenburg-Vorpommern,230.16,3h 50m,54.4745107,13.1473711,"Suhrendorf, 8",hostel,,https://www.ummaii.de/home/,Yes
"Pension Heinrich ""Im Herzen der Stadt""",Greifswald,Mecklenburg-Vorpommern,230.17,3h 50m,54.0974834,13.3763563,"Friedrich-Loeffler-Straße, 21, 17489, Greifswald",hotel,,https://apartment-pension-heinrich.de/,Yes
Zum Anger,,Niedersachsen,230.24,3h 50m,51.4841127,9.8669529,37124,guest_house,,,Yes
DJH Jugendherberge Greifswald,Greifswald,Mecklenburg-Vorpommern,230.35,3h 50m,54.0873053,13.3834812,"Pestalozzistraße, 11,12, 17489, Greifswald",hostel,2,,Yes
Haide-Hof,Ummanz,Mecklenburg-Vorpommern,230.39,3h 50m,54.4755278,13.1506181,"Haide, 15, 18569, Ummanz",guest_house,,,Yes
Alter Speicher,Greifswald,Mecklenburg-Vorpommern,230.39,3h 50m,54.0984372,13.379406,"Roßmühlenstraße, 25, 17489, Greifswald",hotel,,https://www.alter-speicher.de/,Yes
Olive,,Mecklenburg-Vorpommern,230.42,3h 50m,54.0948822,13.3814965,,hotel,,https://www.olive-greifswald.de/,Yes
da Vito,,Mecklenburg-Vorpommern,230.51,3h 50m,54.0904699,13.3847529,,guest_house,,,Yes
Hotel Galerie,,Mecklenburg-Vorpommern,230.51,3h 50m,54.0955018,13.3826607,"Mühlenstraße, 10",hotel,,,Yes
Lindenkrug,,Mecklenburg-Vorpommern,230.52,3h 50m,54.3006406,13.2768965,,hotel,,https://www.lindenkrug-poseritz.de/,Yes
Das Sofa,Greifswald,Mecklenburg-Vorpommern,230.58,3h 50m,54.0957421,13.3835613,"Brüggstraße, 29, 17489, Greifswald",guest_house,,https://www.sofa-greifswald.de/,Yes
Mercure Hotel,Greifswald,Mecklenburg-Vorpommern,230.64,3h 50m,54.0746636,13.3931316,"Am Gorzberg, 15, 17489, Greifswald",hotel,4,,Yes
Altes Zollhaus,,Mecklenburg-Vorpommern,230.75,3h 50m,53.3443837,13.4596602,,hotel,,https://www.romantik-am-see.de/de/index.html,Yes
Café & Pension Blohm,,Mecklenburg-Vorpommern,230.77,3h 50m,54.1185668,13.3768133,"Wampener Straße, 1, 17498",guest_house,,https://www.cafe-pension-blohm.de/,Yes
Pension Alte Feuerwehr,Ohne,Niedersachsen,230.92,3h 50m,52.2728697,7.2804928,"Dorf, 9, 48465, Ohne",guest_house,,,Yes
Riverside Hotel,,Niedersachsen,231.07,3h 51m,52.4352628,7.0816425,,hotel,,https://www.riverside-nordhorn.de/,Yes
Schwedenschanze,,Mecklenburg-Vorpommern,231.08,3h 51m,54.0518531,13.408989,"Hauptstraße, 16",guest_house,,,Yes
Pension Augenblick,Greifswald,Mecklenburg-Vorpommern,231.13,3h 51m,54.0917728,13.3939646,"Anklamer Straße, 84, 17489, Greifswald",guest_house,,,Yes
Europa Hotel,,Mecklenburg-Vorpommern,231.35,3h 51m,54.0885133,13.3987571,,hotel,,,Yes
Jugendtours-Feriendorf Ummanz,Ummanz,Mecklenburg-Vorpommern,231.36,3h 51m,54.4761714,13.1665614,"Haide, 19, 18569, Ummanz",hostel,,https://www.feriendorf-ummanz.de/,Yes
Heuherberge Wittenhagen,,Mecklenburg-Vorpommern,231.39,3h 51m,53.3375504,13.467788,,hostel,,,Yes
Erlebnis-Bauernhof Kliewe,,Mecklenburg-Vorpommern,231.52,3h 51m,54.4496668,13.1901892,,guest_house,,https://www.bauernhof-kliewe.de,Yes
Nordhorner Hof,Nordhorn,Niedersachsen,231.54,3h 51m,52.4406326,7.0675379,"Hohenkörbener Weg, 9, 48527, Nordhorn",hotel,,,Yes
Pension Meyering,,Niedersachsen,231.76,3h 51m,52.5698861,6.9340602,,guest_house,,,Yes
Move Inn,,Niedersachsen,231.8,3h 51m,52.4243116,7.0807735,,hostel,,,Yes
Bonke,Nordhorn,Niedersachsen,231.93,3h 51m,52.4378836,7.0634893,"Stadtring, 58, 48527, Nordhorn",hotel,,https://hotel-bonke.de,Yes
Dünenhaus Vitte,Insel Hiddensee,Mecklenburg-Vorpommern,232.04,3h 52m,54.5647456,13.1026631,"Süderende, 76, 18565, Insel Hiddensee",hotel,,http://www.duenenhaus-hiddensee.de/,Yes
Bed and Breakfast Annabelle,Samern,Niedersachsen,232.06,3h 52m,52.2927051,7.2330681,"Zum Höring, 9, 48465, Samern",guest_house,,,Yes
In-Side Hotel,Nordhorn,Niedersachsen,232.07,3h 52m,52.4314555,7.0681262,"Bernhard-Niehues-Straße, 12, 48529, Nordhorn",hotel,,https://www.in-side-hotel.de/,Yes
Hotel am Stadtring,Nordhorn,Niedersachsen,232.08,3h 52m,52.4368925,7.0619878,"Stadtring, 33, 48527, Nordhorn",hotel,,https://www.hotel-am-stadtring.de/,Yes
Pension Runde Wiese,,Mecklenburg-Vorpommern,232.23,3h 52m,54.076336,13.4175671,"Runde Wiese, 2b",guest_house,,,Yes
Casa Muhlitz,Samtens,Mecklenburg-Vorpommern,232.26,3h 52m,54.3462344,13.2764759,"Muhlitz, 5, 18573, Samtens",guest_house,,,Yes
Vario Gästehaus,Greifswald,Mecklenburg-Vorpommern,232.31,3h 52m,54.0789125,13.4177809,"Mendelejewweg, 16, 17491, Greifswald",guest_house,,,Yes
Hotel Zur Post Hiddensee,Insel Hiddensee,Mecklenburg-Vorpommern,232.33,3h 52m,54.5652335,13.1073752,"Wiesenweg, 26, 18565, Insel Hiddensee",hotel,,,Yes
Strandhotel,Insel Hiddensee,Mecklenburg-Vorpommern,232.49,3h 52m,54.5664889,13.1089051,"Sprenge, 22, 18565, Insel Hiddensee",hotel,,,Yes
Seehotel Lichtenberg,Feldberger Seenlandschaft,Mecklenburg-Vorpommern,232.79,3h 52m,53.3630004,13.4942864,"Forsthaus am See, 1, 17258, Feldberger Seenlandschaft",hotel,,https://www.seehotel-lichtenberg.de/,Yes
Zur Mühle,Rosdorf,Niedersachsen,232.88,3h 52m,51.4593927,9.9190926,"Mühlenhof, 2, 37124, Rosdorf",hostel,,,Yes
Schafshorn,Schaprode,Mecklenburg-Vorpommern,233.29,3h 53m,54.5119592,13.1704309,"Streuer Weg, 65a, 18569, Schaprode",hotel,3,https://hotel-schafshorn-schaprode.hotel-mix.de/,Yes
Villa Holm,Schaprode,Mecklenburg-Vorpommern,233.31,3h 53m,54.5123631,13.1703672,"Streuer Weg, 65, 18569, Schaprode",guest_house,,,Yes
Haus Buchholz,,Mecklenburg-Vorpommern,233.49,3h 53m,54.5867332,13.108021,,guest_house,,,Yes
Rügener Hof,Samtens,Mecklenburg-Vorpommern,233.55,3h 53m,54.3548394,13.2922023,"Stralsunder Straße, 11, 18573, Samtens",guest_house,,,Yes
Gutshaus Streu,Schaprode,Mecklenburg-Vorpommern,233.58,3h 53m,54.5112942,13.1759989,"Streu, 8, Schaprode",guest_house,,,Yes
Hitthim,Insel Hiddensee,Mecklenburg-Vorpommern,233.61,3h 53m,54.5853541,13.1113888,"Hafenweg, 8, 18565, Insel Hiddensee",hotel,,https://hitthim.de/wordp/,Yes
Hotel Alte Schule,Feldberger Seenlandschaft,Mecklenburg-Vorpommern,233.71,3h 53m,53.3362737,13.5027331,"Zur alten Schule, 6, 17258, Feldberger Seenlandschaft",hotel,,https://www.hotelalteschule.de/das-landhotel.html,Yes
Domicil Lebensart,Neuenhaus,Niedersachsen,233.73,3h 53m,52.4998559,6.9676542,"Veldhausener Straße, 30, 49828, Neuenhaus",hotel,,,Yes
Brünemann,,Niedersachsen,233.91,3h 53m,52.4989099,6.9654239,,hotel,,,Yes
Kurhaus-Hotel,,Niedersachsen,234.11,3h 54m,52.3171553,7.1642396,,hotel,,,Yes
Zum Klausner,Insel Hiddensee,Mecklenburg-Vorpommern,234.44,3h 54m,54.5971914,13.1150765,"Im Dornbuschwald, 1, 18565, Insel Hiddensee",hotel,,,Yes
Hotel Zura,,Mecklenburg-Vorpommern,234.49,3h 54m,54.5290264,13.1767436,,hotel,,,Yes
Zur Brücke,,Mecklenburg-Vorpommern,234.55,3h 54m,54.0926212,13.4474508,,hotel,,https://www.zur-bruecke.de/,Yes
Zur Fähre,Greifswald,Mecklenburg-Vorpommern,234.59,3h 54m,54.0937078,13.4476799,"Fährweg, 2, 17493, Greifswald",guest_house,,https://www.zurfaehre.net/,Yes
Ferienwohnung,,Mecklenburg-Vorpommern,234.62,3h 54m,54.0870579,13.4508719,,guest_house,,,Yes
Ryck Hotel,Greifswald,Mecklenburg-Vorpommern,234.64,3h 54m,54.0960014,13.4475413,"Rosenstraße, 17, 17493, Greifswald",hotel,,,Yes
Pension Vitrine,,Mecklenburg-Vorpommern,234.7,3h 54m,54.0963855,13.4483454,,guest_house,,,Yes
Bentheimer Hof,Bad Bentheim,Niedersachsen,234.76,3h 54m,52.3106093,7.1603571,"48455, Bad Bentheim",hotel,3,https://www.bentheimer-hof.de/,Yes
Maria,,Mecklenburg-Vorpommern,234.8,3h 54m,54.0976559,13.4494765,,hotel,,,Yes
Barbara Hinze,Greifswald,Mecklenburg-Vorpommern,234.82,3h 54m,54.0983926,13.4494461,"Dorfstraße, 48, 17493, Greifswald",guest_house,,,Yes
Urlaub unterm Reetdach,,Mecklenburg-Vorpommern,234.83,3h 54m,54.4569547,13.2407302,,guest_house,,http://www.ruegenurlaub-saathoff.de/,Yes
Schipp in,Greifswald,Mecklenburg-Vorpommern,234.83,3h 54m,54.0952345,13.450846,"Am Hafen, 3, 17493, Greifswald",guest_house,,https://www.sssgreif.de/index.php/startseite/seesportzentrum-greif,Yes
Enddorn,Insel Hiddensee,Mecklenburg-Vorpommern,234.83,3h 54m,54.5915405,13.1271606,"Dorfstraße, 6, 18565, Insel Hiddensee",hotel,,https://www.enddorn.de/,Yes
Alte Schmiede,,Mecklenburg-Vorpommern,234.87,3h 54m,54.0877566,13.4544611,"Wolgaster Landstraße, 42, 17493",guest_house,,http://www.gasthof-schmiede.de/,Yes
Maritimes Jugenddorf Wieck (Majuwi),Greifswald,Mecklenburg-Vorpommern,234.91,3h 54m,54.0941384,13.4525664,"Yachtweg, 3, 17493, Greifswald",hostel,,,Yes
DJH Jugendherberge Bad Bentheim,Bad Bentheim,Niedersachsen,235.01,3h 55m,52.3020159,7.1663096,"Am Wasserturm, 34, 48455, Bad Bentheim",hostel,,https://www.jugendherberge.de/jugendherbergen/bad-bentheim-576,Yes
Hotel Diana,Bad Bentheim,Niedersachsen,235.03,3h 55m,52.3074963,7.159111,"An der Diana, 15, 48455, Bad Bentheim",hotel,,https://kurhaus-hotel-diana.de/,Yes
Pension am Birkenfeld,Friedland,Niedersachsen,235.07,3h 55m,51.4395253,9.9366905,"Am Birkenfeld, 6, 37133, Friedland",hostel,,,Yes
dS Hotel Bad Bentheim,,Niedersachsen,235.13,3h 55m,52.3004279,7.1661358,,hotel,,,Yes
Hotel Utkiek,,Mecklenburg-Vorpommern,235.18,3h 55m,54.0973085,13.4555698,,hotel,,https://www.hotel-utkiek-greifswald.de/,Yes
Hotel Katzwinkel,Hann. Münden,Niedersachsen,235.29,3h 55m,51.4467672,9.66357,"Leineweberstraße, 26, 34346, Hann. Münden",hotel,,https://www.hotel-katzwinkel.de/,Yes
Schillingshof,Friedland,Niedersachsen,235.33,3h 55m,51.4372823,9.9318881,"Lappstraße, 14, 37133, Friedland",hotel,,,Yes
Hotel Grossfeld,Bad Bentheim,Niedersachsen,235.4,3h 55m,52.3016358,7.1596899,"Schloßstraße, 6, 48455, Bad Bentheim",hotel,,https://www.grossfeld.de/,Yes
Hotel Rügenpark,Gingst,Mecklenburg-Vorpommern,235.46,3h 55m,54.4571762,13.2511975,"Mühlenstraße, 33, 18569, Gingst",hotel,3,https://www.hotel-ruegenpark.de,Yes
Pension Gärtnerinnenhaus,,Mecklenburg-Vorpommern,235.49,3h 55m,53.3743736,13.537404,,guest_house,,https://www.kultur-gut-wrechen.de/,Yes
Am Wiesengrund,,Mecklenburg-Vorpommern,235.62,3h 55m,54.3122403,13.3532769,,hotel,,https://www.ruegen-hotel-am-wiesengrund.de/,Yes
Seminar-und Landhaus Schönbeck,Schönbeck,Mecklenburg-Vorpommern,235.79,3h 55m,53.5963021,13.5632842,"Neu-Schönbeck, 9, 17349, Schönbeck",guest_house,,https://www.seminar-landhaus-schoenbeck.de/,Yes
Ferienhaus-Harbich,Gingst,Mecklenburg-Vorpommern,235.83,3h 55m,54.4561402,13.2583042,"Karl-Marx-Straße, 1, 18569, Gingst",guest_house,,,Yes
"""Fiets Inn"" Bed & Breakfast",,Niedersachsen,235.84,3h 55m,52.4691282,6.9620303,,guest_house,,,Yes
Nordstern,Gingst,Mecklenburg-Vorpommern,235.9,3h 55m,54.4568546,13.258979,"Markt, 8, 18569, Gingst",guest_house,,https://www.nordstern-ruegen.de/,Yes
Berkemeyer,Bad Bentheim,Niedersachsen,235.96,3h 55m,52.3017765,7.1490629,"Gildehauser Straße, 18, 48455, Bad Bentheim",hotel,2,,Yes
Hotel Ristorante Tonino,Bad Bentheim,Niedersachsen,236.02,3h 56m,52.3020513,7.1476455,"Gildehauser Straße, 27, 48455, Bad Bentheim",hotel,,https://www.hotelristorantetonino.de/,Yes
Pension-Bäckerei Röthig,Hann. Münden,Niedersachsen,236.34,3h 56m,51.4384357,9.6446162,"Herrenbreite, 46, 34346, Hann. Münden",guest_house,,http://www.pension-roethig.de/,Yes
Landhotel Waldseiter Hof,,Niedersachsen,236.77,3h 56m,52.3220592,7.1093149,,hotel,4,waldseiterhof.de,Yes
AVALON Hotel Freizeit Auefeld,Hann. Münden,Niedersachsen,236.9,3h 56m,51.433001,9.6496352,"Hallenbadstraße, 33, 34346, Hann. Münden",hotel,,https://www.pizzaschneider.cc/restaurant-hex/,Yes
Landhotel Rügen,Samtens,Mecklenburg-Vorpommern,237.08,3h 57m,54.3743737,13.3376199,"Stönkvitz, 2A, 18573, Samtens",hotel,3,https://www.landhotel-ruegen.de/,Yes
Michel's Landgasthaus,Friedland,Niedersachsen,237.23,3h 57m,51.4203099,9.915431,"Bahnhofstraße, 1, 37133, Friedland",hotel,,https://www.michels-landgasthaus.de/,Yes
Landgasthof Hans,Emlichheim,Niedersachsen,237.24,3h 57m,52.6164645,6.8005128,"Coevordener Straße, 43, 49824, Emlichheim",hotel,,,Yes
Jagdhaus Heede,Hann. Münden,Niedersachsen,237.32,3h 57m,51.4272272,9.6848022,"Hermannshäger Straße, 81, 34346, Hann. Münden",hotel,,https://www.jagdhausheede.de/,Yes
Villa Eltins,,Niedersachsen,237.53,3h 57m,52.2959647,7.1273381,,guest_house,,https://villa-eltins.nl/,Yes
Gutshaus Stolpe,Stolpe an der Peene,Mecklenburg-Vorpommern,237.63,3h 57m,53.8722668,13.5632061,"Peenstraße, 33, Stolpe an der Peene",hotel,4,https://www.gutshaus-stolpe.de/,Yes
Hotel Burgtor,Woldegk,Mecklenburg-Vorpommern,237.86,3h 57m,53.4599808,13.586182,"Burgtorstraße, 26, 17348, Woldegk",hotel,,,Yes
Aedenlife Resort Rügen,Trent,Mecklenburg-Vorpommern,238.09,3h 58m,54.5502635,13.2208179,"Vaschvitz, 17, 18569, Trent",hotel,,,Yes
Gasthaus Zur Brücke,Hann. Münden,Niedersachsen,238.33,3h 58m,51.4159429,9.7288789,"An der Brückenecke, 2, 34346, Hann. Münden",guest_house,,https://www.zurbruecke.com/,Yes
Hotel Eisenbart,Hann. Münden,Niedersachsen,238.48,3h 58m,51.4185925,9.6521084,"Lange Straße, 6-8, 34346, Hann. Münden",hotel,,https://fachwerkhotel.com/,Yes
Hotel Schlosschänke,Hann. Münden,Niedersachsen,238.55,3h 58m,51.4179108,9.6529505,"Vor der Burg, 3-5, 34346, Hann. Münden",hotel,,https://www.hotel-schlosschaenke.de/,Yes
Bremer Handelshaus,Hann. Münden,Niedersachsen,238.56,3h 58m,51.4180411,9.6502607,"Mühlenstraße, 10, 34346, Hann. Münden",guest_house,,http://www.bremer-handelshaus.de,Yes
Gasthaus Weserstein,Hann. Münden,Niedersachsen,238.59,3h 58m,51.4178725,9.6482919,"Tanzwerder, 5-7, 34346, Hann. Münden",guest_house,,http://www.gasthaus-weserstein.de/,Yes
Jugendgästebereich im Geschwister-Scholl-Haus,,Niedersachsen,238.6,3h 58m,51.4174512,9.6536021,,hostel,,https://www.stadtjugendring-muenden.com/geschwister-scholl-haus/,Yes
Alte Rathausschänke,Hann. Münden,Niedersachsen,238.62,3h 58m,51.4174028,9.6507992,"Ziegelstraße, 12, 34346, Hann. Münden",hotel,,https://alte-rathausschaenke.de,Yes
Kranichblick,Kluis,Mecklenburg-Vorpommern,238.67,3h 58m,54.4670933,13.2979789,"Dorfstraße, 13, 18569, Kluis",guest_house,,,Yes
Hotel Ostseeländer,Züssow,Mecklenburg-Vorpommern,238.73,3h 58m,53.9800878,13.5526318,"Gustav-Jahn-Straße, 6, 17495, Züssow",hotel,,,Yes
Hotel Ägidienhof,Hann. Münden,Niedersachsen,238.83,3h 58m,51.4154302,9.6519909,"Aegidiistraße, 7-9, 34346, Hann. Münden",hotel,,https://www.hotel-aegidienhof.de/,Yes
Zur Fulda,Hann. Münden,Niedersachsen,238.88,3h 58m,51.415151,9.649868,"Ziegelstraße, 62, 34346, Hann. Münden",hotel,,http://www.hotel-zur-fulda.de/,Yes
Alte Windmühle,Hann. Münden,Niedersachsen,238.89,3h 58m,51.415033,9.649896,"Ziegelstraße, 66, 34346, Hann. Münden",hotel,,https://www.alte-windmuehle.de/,Yes
Pension Trent,,Mecklenburg-Vorpommern,238.9,3h 58m,54.5204401,13.2598436,,guest_house,,,Yes
Berghotel Eberburg,Hann. Münden,Niedersachsen,238.92,3h 58m,51.4151667,9.643,"Tillyschanzenweg, 14, 34346, Hann. Münden",hotel,,,Yes
Hotel am Waldbad,,Niedersachsen,239.24,3h 59m,52.4881644,6.8841433,,hotel,3,,Yes
Park Hotel Schloß Rattey,Schönbeck,Mecklenburg-Vorpommern,239.27,3h 59m,53.5734294,13.6155968,"Rattey, 21, 17349, Schönbeck",hotel,,https://www.schlossrattey.de/,Yes
Gutshaus Strobel,Trent,Mecklenburg-Vorpommern,239.29,3h 59m,54.5148477,13.2710691,"Ganschvitz, 4, 18569, Trent",guest_house,,,Yes
Vidrus an der Vechte,Laar,Niedersachsen,239.34,3h 59m,52.6071931,6.7733219,"Echteler Weg, 1, 49824, Laar",guest_house,,,Yes
Hof Kranichstein,,Mecklenburg-Vorpommern,239.38,3h 59m,54.4859059,13.295499,"Silenz, 9, 18569",hotel,,https://hofkranichstein.com/,Yes
Hotel Schmucker Jäger,Hann. Münden,Niedersachsen,239.44,3h 59m,51.4104897,9.6434453,"Wilhelmshäuser Straße, 45, 34346, Hann. Münden",hotel,3,https://www.schmucker-jaeger.de/,Yes
Niedersächsischer Hof,,Niedersachsen,239.5,3h 59m,52.2943897,7.0930117,,hotel,,,Yes
Uelsen,,Niedersachsen,239.8,3h 59m,52.4968713,6.8659273,"Feldkamp, 5, 49843",hotel,,,Yes
Flux,Hann. Münden,Niedersachsen,239.89,3h 59m,51.4024902,9.7157587,"Buschweg, 40, 34346, Hann. Münden",hotel,,,Yes
Werrablick,,Niedersachsen,240.14,4h 0m,51.4002666,9.7149932,,guest_house,,,Yes
Zum Braunen Hirsch,Hann. Münden,Niedersachsen,240.33,4h 0m,51.3987923,9.710798,"Laubacher Straße, 39, 34346, Hann. Münden",hotel,,https://www.zum-braunen-hirsch.com/,Yes
Spiegelburg,Hann. Münden,Niedersachsen,240.71,4h 0m,51.3947097,9.7247793,"Zella, 2, 34346, Hann. Münden",hotel,,https://www.gasthausspiegelburg.de/,Yes
Gutshaus Kubbelkow,,Mecklenburg-Vorpommern,240.87,4h 0m,54.4047102,13.3800557,,hotel,,https://www.kubbelkow.de/de/,Yes
Landgasthaus Schmale,Hann. Münden,Niedersachsen,241.05,4h 1m,51.3899013,9.7642562,"Mündener Straße, 2, 34346, Hann. Münden",hotel,,,Yes
Strandhotel Dranske,Dranske,Mecklenburg-Vorpommern,242.75,4h 2m,54.6285879,13.2324497,"Hafenstraße, 4, 18556, Dranske",hotel,4,https://www.strandhotel-dranske.de/,Yes
Haus Seeterrasse,,Mecklenburg-Vorpommern,242.8,4h 2m,54.6290628,13.2329259,,hotel,4,,Yes
Gut Tribbevitz,,Mecklenburg-Vorpommern,243.23,4h 3m,54.5193957,13.3348044,,hotel,,,Yes
Hotel Wreecher Hof,Putbus,Mecklenburg-Vorpommern,243.24,4h 3m,54.3380812,13.4623062,"Kastanienallee, 1, 18581, Putbus",hotel,4,https://www.wreecher-hof.de/,Yes
Hotel Wreecher Hof,Putbus,Mecklenburg-Vorpommern,243.24,4h 3m,54.3380835,13.4622682,"Kastanienallee, 1, 18581, Putbus",hotel,,https://buchen.ruegen.de/,Yes
"Landheim ""Haus Waldfried""",Staufenberg,Niedersachsen,244.11,4h 4m,51.3726327,9.5768907,"34355, Staufenberg",hostel,,,Yes
Romantikhotel Kaufmannshof,Bergen auf Rügen,Mecklenburg-Vorpommern,244.35,4h 4m,54.4176019,13.4291064,"18528, Bergen auf Rügen",hotel,,https://www.kaufmannshof.de/,Yes
Loft,Steinfurth,Mecklenburg-Vorpommern,244.44,4h 4m,53.9721892,13.643503,"Dorfstraße, 15a, 17495, Steinfurth",hostel,,https://www.kulturhaus-steinfurth.de/,Yes
Märchen- und Sagenhotel Rügen,Bergen auf Rügen,Mecklenburg-Vorpommern,244.5,4h 4m,54.4176526,13.4315187,"Markt, 28, 18528, Bergen auf Rügen",hotel,3,https://www.maerchenhotel-ruegen.de,Yes
Parkhotel Putbus,Putbus,Mecklenburg-Vorpommern,244.52,4h 4m,54.3538729,13.4734704,"Alleestraße, 1-2, 18581, Putbus",hotel,,https://www.parkhotel-putbus.de/,Yes
Am Flugplatz,,Mecklenburg-Vorpommern,244.75,4h 4m,53.8361099,13.6795341,,guest_house,,,Yes
Hotel Koos,,Mecklenburg-Vorpommern,244.92,4h 4m,54.3543093,13.4797732,"Bahnhofstraße, 9",hotel,,https://www.hotel-auf-ruegen.de/,Yes
Hotel Pommernland,Anklam,Mecklenburg-Vorpommern,245.09,4h 5m,53.84128,13.6838102,"Friedländer Landstraße, 20c, 17389, Anklam",hotel,,https://www.hotel-pommernland.de/,Yes
Fischerhaus Galenbeck,Galenbeck,Mecklenburg-Vorpommern,245.18,4h 5m,53.6197936,13.7056881,"Zum Fischerhaus, 13, 17099, Galenbeck",guest_house,,https://fischerhausgalenbeck.wordpress.com/,Yes
Am Teich,,Mecklenburg-Vorpommern,245.33,4h 5m,54.6506406,13.2574851,,hotel,,,Yes
Zur Mole,Wiek,Mecklenburg-Vorpommern,245.47,4h 5m,54.621445,13.2867669,"Bahnhofstraße, 5, 18556, Wiek",guest_house,,https://www.pension-zur-mole.de/,Yes
Bildungshaus am Meer,Lubmin,Mecklenburg-Vorpommern,245.57,4h 5m,54.1353558,13.6037806,"Gartenweg, 5, 17509, Lubmin",hostel,,,Yes
andernorts auf Rügen,Rappin,Mecklenburg-Vorpommern,245.63,4h 5m,54.5086769,13.3839789,"Dorfstraße, 9, 18528, Rappin",hostel,,https://andernorts-auf-ruegen.de/,Yes
Anklamer Hof,,Mecklenburg-Vorpommern,245.65,4h 5m,53.8551385,13.6899288,,hotel,,,Yes
Hafenresidenz (Alter Speicher),Putbus,Mecklenburg-Vorpommern,245.65,4h 5m,54.3421863,13.4992293,"Lauterbach-Dorfstraße, 2, 18581, Putbus",hotel,,https://hafenresidenz-ruegen.de/,Yes
Hafenhotel zu Putbus,Putbus,Mecklenburg-Vorpommern,245.67,4h 5m,54.3424086,13.4993532,"Hafenstraße, 1, 18581, Putbus",hotel,,https://www.hafenhotel-ruegen.de,Yes
Hotel Goor,,Mecklenburg-Vorpommern,245.72,4h 5m,54.3429823,13.4999454,,hotel,,,Yes
Am Bodden,Putbus,Mecklenburg-Vorpommern,245.8,4h 5m,54.3439675,13.5006667,"Chausseestraße, 10, 18581, Putbus",hotel,,https://www.am-bodden.de/,Yes
Pension Rialto,Staufenberg,Niedersachsen,245.96,4h 5m,51.3547968,9.5925118,"Gartenstraße, 32, 34355, Staufenberg",guest_house,,http://www.pension-rialto.de/,Yes
Zum König von Hannover,Staufenberg,Niedersachsen,246.06,4h 6m,51.353857,9.5924539,"Hannoversche Straße, 22, 34355, Staufenberg",guest_house,,,Yes
Hotel zur Seebrücke,Lubmin,Mecklenburg-Vorpommern,246.18,4h 6m,54.1369877,13.6127635,"Waldstraße, 5a, 17509, Lubmin",hotel,,,Yes
Villa Erika,Lubmin,Mecklenburg-Vorpommern,246.19,4h 6m,54.1356758,13.6135181,"Waldstraße, 4, 17509, Lubmin",guest_house,,https://www.villa-erika-lubmin.de/,Yes
Zur Ecke 1,Staufenberg,Niedersachsen,246.2,4h 6m,51.3526458,9.5918866,"Obere Dorfstraße, 2, 34355, Staufenberg",guest_house,,,Yes
Blaues Haus,Putbus,Mecklenburg-Vorpommern,246.22,4h 6m,54.3571958,13.4993141,"Lonvitz, 1b, Putbus",guest_house,,,Yes
Jägerhaus,,Mecklenburg-Vorpommern,246.4,4h 6m,54.3570978,13.5024317,"Lonvitz, 15",guest_house,,,Yes
